playerId,teamId,fullName,firstName,lastName,Position,yearsPro,startNBA,College,Country,DateOfBirth,Height,Weight
2681,4,Bryce Brown,Bryce,Brown,G,0,0,,,,,
2682,19,Shaq Buchanan,Shaq,Buchanan,G,0,2021,Murray State,USA,1997-01-30,1.9,86.2
2683,14,Trey Mourning,Trey,Mourning,F,0,0,Georgetown,USA,1996-08-21,2.06,99.8
2684,8,Devonte Patterson,Devonte,Patterson,F,0,0,,,,,
2685,30,Dimitrios Agravanis,Dimitrios,Agravanis,F,0,0,,,,,
2686,28,Cenk Akyol,Cenk,Akyol,G,0,0,,,,,
2687,40,Mario Austin,Mario,Austin,F,0,0,,,,,
2688,20,George Banks,George,Banks,F,0,0,,,,,
2689,8,Stanko Barac,Stanko,Barac,C,0,0,,,,,
2690,7,Edin Bavcic,Edin,Bavcic,F,0,0,,,,,
2691,9,Sani Becirovic,Sani,Becirovic,G,0,0,,,,,
2692,15,Andrew Betts,Andrew,Betts,C,0,0,,,,,
2693,1,Augusto Binelli,Augusto,Binelli,C,0,0,,,,,
2694,28,Dwayne Collins,Dwayne,Collins,F,0,0,,,,,
2695,4,Isaia Cordinier,Isaia,Cordinier,G,0,0,,,,,
2697,4,Nemanja Dangubic,Nemanja,Dangubic,F,0,0,,,,,
2698,6,Jon Diebler,Jon,Diebler,G,0,0,,,,,
2699,29,Daniel Diez,Daniel,Diez,F,0,0,,,,,
2700,1,Alain Digbeau,Alain,Digbeau,G,0,0,,,,,
2701,24,Tadija Dragicevic,Tadija,Dragicevic,F,0,0,,,,,
2702,4,Christian Drejer,Christian,Drejer,F,0,0,,,,,
2703,29,Bojan Dubljevic,Bojan,Dubljevic,F,0,0,,,,,
2704,20,Roberto Duenas,Roberto,Duenas,C,0,0,,,,,
2705,11,Lior Eliyahu,Lior,Eliyahu,F,0,0,,,,,
2706,28,Ron Ellis,Ron,Ellis,F,0,0,,,,,
2707,17,Chinemelu Elonu,Chinemelu,Elonu,F,0,0,,,,,
2708,1,Marcus Eriksson,Marcus,Eriksson,F,0,0,,,,,
2709,40,Peter Fehse,Peter,Fehse,F,0,0,,,,,
2710,21,Andrei Fetisov,Andrei,Fetisov,F,0,0,,,,,
2711,7,Sergiy Gladyr,Sergiy,Gladyr,G,0,0,,,,,
2712,26,Rashard Griffith,Rashard,Griffith,C,0,0,,,,,
2713,7,Arturas Gudaitis,Arturas,Gudaitis,C-F,0,0,,,,,
2714,25,Yotam Halperin,Yotam,Halperin,G,0,0,,,,,
2715,14,Venson Hamilton,Venson,Hamilton,C-F,0,0,,,,,
2716,31,Adam Hanga,Adam,Hanga,G-F,0,0,,,,,
2717,25,DeVon Hardin,DeVon,Hardin,F,0,0,,,,,
2718,19,Tyler Harvey,Tyler,Harvey,G,0,0,,,,,
2719,24,Axel Hervelle,Axel,Hervelle,F,0,0,,,,,
2720,38,DeeAndre Hulett,DeeAndre,Hulett,G-F,0,0,,,,,
2721,26,Justin Jackson,Justin,Jackson,F,0,0,,,,,
2722,24,Ognen Jaramaz,Ognen,Jaramaz,G,0,0,,,,,
2723,31,Robertas Javtokas,Robertas,Javtokas,F,0,0,,,,,
2724,1,Alpha Kaba,Alpha,Kaba,F,0,0,,,,,
2725,29,Federico Kammerichs,Federico,Kammerichs,F,0,0,,,,,
2726,21,Ilkan Karaman,Ilkan,Karaman,F,0,0,,,,,
2727,31,Sergei Karaulov,Sergei,Karaulov,C,0,0,,,,,
2728,8,Petteri Koponen,Petteri,Koponen,G,0,0,,,,,
2729,5,Arnoldas Kulboka,Arnoldas,Kulboka,F,0,2021,Bilbao,Lithuania,1998-01-04,2.08,94.8
2730,24,Louis Labeyrie,Louis,Labeyrie,F-C,0,0,,,,,
2731,31,Cady Lalanne,Cady,Lalanne,C-F,0,0,,,,,
2732,15,Maarty Leunen,Maarty,Leunen,F,0,0,,,,,
2733,14,Sergei Lishouk,Sergei,Lishouk,F,0,0,,,,,
2734,24,Sergio Llull,Sergio,Llull,G,0,0,,,,,
2735,31,Erazem Lorbek,Erazem,Lorbek,F,0,0,,,,,
2736,7,MIlan Macvan,MIlan,Macvan,F,0,0,,,,,
2737,7,Chukwudiebere Maduabum,Chukwudiebere,Maduabum,F,0,0,,,,,
2738,16,David Michineau,David,Michineau,G,0,0,,,,,
2739,25,Vasilije Micic,Vasilije,Micic,G,0,0,,,,,
2740,31,Nikola Milutinov,Nikola,Milutinov,C-F,0,0,,,,,
2741,6,Albert Miralles,Albert,Miralles,C,0,0,,,,,
2742,30,Luka Mitrovic,Luka,Mitrovic,F,0,0,,,,,
2743,25,Paccelis Morlende,Paccelis,Morlende,G,0,0,,,,,
2744,29,Marcelo Nicola,Marcelo,Nicola,F-C,0,0,,,,,
2745,22,Henk Norel,Henk,Norel,F,0,0,,,,,
2746,30,Alex Oriakhi,Alex,Oriakhi,F,0,0,,,,,
2747,2,Ben Pepper,Ben,Pepper,C,0,0,,,,,
2748,27,Emir Preldzic,Emir,Preldzic,F,0,0,,,,,
2749,22,Paulao Prestes,Paulao,Prestes,C,0,0,,,,,
2750,31,Giorgos Printezis,Giorgos,Printezis,F,0,0,,,,,
2751,10,Nikola Radicevic,Nikola,Radicevic,G,0,0,,,,,
2752,29,Milovan Rakovic,Milovan,Rakovic,F,0,0,,,,,
2753,31,Viktor Sanikidze,Viktor,Sanikidze,F,0,0,,,,,
2754,14,Issuf Sanon,Issuf,Sanon,G,0,0,,,,,
2755,25,Sofoklis Schortsanitis,Sofoklis,Schortsanitis,F-C,0,0,,,,,
2756,7,Renaldas Seibutis,Renaldas,Seibutis,G,0,0,,,,,
2757,11,Mladen Sekularac,Mladen,Sekularac,G,0,0,,,,,
2758,2,Josip Sesar,Josip,Sesar,G,0,0,,,,,
2759,25,Abdul Shamsid-Deen,Abdul,Shamsid-Deen,F,0,0,,,,,
2760,29,Doron Sheffer,Doron,Sheffer,G,0,0,,,,,
2761,29,Nedzad Sinanovic,Nedzad,Sinanovic,C,0,0,,,,,
2762,19,Satnam Singh,Satnam,Singh,C,0,0,,,,,
2763,25,Szymon Szewczyk,Szymon,Szewczyk,F,0,0,,,,,
2764,26,Janis Timma,Janis,Timma,F,0,0,,,,,
2765,24,Ante Tomic,Ante,Tomic,C,0,0,,,,,
2766,9,Izzet Turkyilmaz,Izzet,Turkyilmaz,F,0,0,,,,,
2767,7,Ejike Ugboaja,Ejike,Ugboaja,F,0,0,,,,,
2768,26,Remon Van de Hare,Remon,Van de Hare,C,0,0,,,,,
2769,4,Juan Pablo Vaulet,Juan Pablo,Vaulet,F,0,0,,,,,
2770,26,Fran Vazquez,Fran,Vazquez,F-C,0,0,,,,,
2771,16,Vladimir Veremeenko,Vladimir,Veremeenko,F,0,0,,,,,
2772,7,Aleksandar Vezenkov,Aleksandar,Vezenkov,F,0,0,,,,,
2773,28,Milos Vujanic,Milos,Vujanic,G,0,0,,,,,
2774,4,Aaron White,Aaron,White,F,0,0,,,,,
2775,23,Latavious Williams,Latavious,Williams,F,0,0,,,,,
2776,9,Xue Yuyang,Xue,Yuyang,F-C,0,0,,,,,
2777,19,Wang Zhelin,Wang,Zhelin,,0,0,,,,,
2778,21,Aurelijius Zukauskas,Aurelijius,Zukauskas,C,0,0,,,,,
2782,4,Mike James,Mike,James,G,2,2017,Lamar,USA,1990-08-18,1.85,79.4
2783,24,Luca Vildoza,Luca,Vildoza,G,0,0,Baskonia,Argentina,1995-08-11,1.9,86.2
2785,20,Omer Yurtseven,Omer,Yurtseven,C,0,2021,Georgetown,Turkey,1998-06-19,2.11,124.7
2786,19,Santi Aldama,Santi,Aldama,F-C,0,2021,Loyola-Maryland,Spain,2001-01-10,2.11,97.5
2787,41,Joel Ayayi,Joel,Ayayi,G,0,2021,Gonzaga,France,2000-03-05,1.93,81.6
2788,38,Dalano Banton,Dalano,Banton,F,0,2021,Nebraska,Canada,1999-11-07,2.01,92.5
2789,38,Scottie Barnes,Scottie,Barnes,F,0,2021,Florida State,USA,2001-08-01,2.01,102.1
2790,27,Charles Bassey,Charles,Bassey,C-F,0,2021,Western Kentucky,Nigeria,2000-10-28,2.06,104.3
2791,2,Juhann Begarin,Juhann,Begarin,G,0,0,Paris Basketball,France,2002-08-07,1.96,83.9
2792,16,Brandon Boston Jr.,Brandon,Boston Jr.,G,0,2021,Kentucky,USA,2001-11-28,1.98,85.3
2793,5,James Bouknight,James,Bouknight,G,0,2021,Connecticut,USA,2000-09-18,1.93,86.2
2794,1,Chaundee Brown Jr.,Chaundee,Brown Jr.,F,0,2021,Michigan,USA,1998-12-04,1.96,97.5
2795,29,Greg Brown III,Greg,Brown III,F,0,2021,Texas-Austin,USA,2001-09-01,2.01,93.4
2796,40,Jared Butler,Jared,Butler,G,0,2021,Baylor,USA,2000-08-25,1.9,87.5
2797,5,D.J. Carton,D.J.,Carton,G,0,0,Marquette,USA,2000-08-05,1.88,90.7
2798,38,Justin Champagnie,Justin,Champagnie,G-F,0,2021,Pittsburgh,USA,2001-06-29,1.98,93.4
2799,14,Josh Christopher,Josh,Christopher,G,0,2021,Arizona State,USA,2001-12-08,1.9,97.5
2800,1,Sharife Cooper,Sharife,Cooper,G,0,2021,Auburn,USA,2001-06-11,1.85,79.8
2801,10,Cade Cunningham,Cade,Cunningham,G,0,2021,Oklahoma State,USA,2001-09-25,1.98,99.8
2802,6,Ayo Dosunmu,Ayo,Dosunmu,G,0,2021,Illinois,USA,2000-01-17,1.93,90.7
2803,15,Chris Duarte,Chris,Duarte,G,0,2021,Oregon,Dominican Republic,1997-06-13,1.96,86.2
2804,4,David Duke Jr.,David,Duke Jr.,G,0,2021,Providence,USA,1999-10-13,1.93,92.5
2805,4,Kessler Edwards,Kessler,Edwards,F,0,2021,Pepperdine,USA,2000-08-09,2.01,92.1
2806,14,Usman Garuba,Usman,Garuba,F,0,2021,Real Madrid,Spain,2002-03-09,2.03,103.9
2807,10,Luka Garza,Luka,Garza,C,0,2021,Iowa,USA,1998-12-27,2.08,110.2
2808,25,Josh Giddey,Josh,Giddey,G,0,2021,NBA Global Academy,Australia,2002-10-10,2.03,93.0
2809,4,RaiQuan Gray,RaiQuan,Gray,F,0,0,Florida State,USA,1999-07-07,2.01,122.0
2810,14,Jalen Green,Jalen,Green,G,0,2021,NBA G League Ignite,USA,2002-02-09,1.93,84.4
2811,24,Quentin Grimes,Quentin,Grimes,G,0,2021,Houston,USA,2000-05-08,1.93,95.3
2812,2,Sam Hauser,Sam,Hauser,F,0,2021,Virginia,USA,1997-12-08,2.01,98.4
2813,27,Aaron Henry,Aaron,Henry,F,0,2021,Michigan State,USA,1999-08-30,1.96,95.3
2814,17,Jay Huff,Jay,Huff,F,0,2021,Virginia,USA,1997-08-25,2.16,108.9
2815,19,Matt Hurt,Matt,Hurt,F,0,0,,,,,
2816,9,Bones Hyland,Bones,Hyland,G,0,2021,Virginia Commonwealth,USA,2000-09-14,1.88,76.7
2817,15,Isaiah Jackson,Isaiah,Jackson,F,0,2021,Kentucky,USA,2002-01-10,2.08,93.0
2818,38,David Johnson,David,Johnson,G,0,2021,Louisville,USA,2001-02-26,1.93,92.1
2819,1,Jalen Johnson,Jalen,Johnson,F,0,2021,Duke,USA,2001-12-18,2.03,99.3
2820,16,Keon Johnson,Keon,Johnson,G,0,2021,Tennessee,USA,2002-03-10,1.93,83.9
2821,24,Rokas Jokubaitis,Rokas,Jokubaitis,G,0,0,Zalgiris,Lithuania,2000-11-19,1.93,88.0
2822,23,Herbert Jones,Herbert,Jones,F,0,2021,Alabama,USA,1998-10-06,2.01,93.4
2823,5,Kai Jones,Kai,Jones,C-F,0,2021,Texas-Austin,Bahamas,2001-01-19,2.08,100.2
2824,21,Georgios Kalaitzakis,Georgios,Kalaitzakis,F,0,2021,Panathinaikos,Greece,1999-01-02,2.01,87.1
2825,41,Corey Kispert,Corey,Kispert,F,0,2021,Gonzaga,USA,1999-03-03,1.98,101.6
2826,10,Balsa Koprivica,Balsa,Koprivica,C,0,0,Florida State,Serbia,2000-05-01,2.16,108.9
2827,11,Jonathan Kuminga,Jonathan,Kuminga,F,0,2021,NBA G League Ignite,DRC,2002-10-06,2.01,102.1
2828,5,Scottie Lewis,Scottie,Lewis,G,0,2021,Florida,USA,2000-03-12,1.96,83.9
2829,10,Isaiah Livers,Isaiah,Livers,F,0,2021,Michigan,USA,1998-07-28,1.98,105.2
2830,21,Sandro Mamukelashvili,Sandro,Mamukelashvili,F-C,0,2021,Seton Hall,Georgia,1999-05-23,2.06,108.9
2831,25,Tre Mann,Tre,Mann,G,0,2021,Florida,USA,2001-02-03,1.9,80.7
2832,24,Miles McBride,Miles,McBride,G,0,2021,West Virginia,USA,2000-09-08,1.85,88.5
2833,6,Mac McClung,Mac,McClung,G,0,2021,Texas Tech,USA,1999-01-06,1.88,83.9
2834,30,Davion Mitchell,Davion,Mitchell,G,0,2021,Baylor,USA,1998-09-05,1.83,91.6
2835,7,Evan Mobley,Evan,Mobley,C,0,2021,Southern California,USA,2001-06-18,2.11,97.5
2836,11,Moses Moody,Moses,Moody,G,0,2021,Arkansas,USA,2002-05-31,1.96,95.7
2837,23,Trey Murphy III,Trey,Murphy III,F,0,2021,Virginia,USA,2000-06-18,2.03,93.4
2838,8,Eugene Omoruyi,Eugene,Omoruyi,F,0,2021,Oregon,Nigeria,1997-02-14,1.98,106.6
2839,27,Filip Petrusev,Filip,Petrusev,C,0,0,Gonzaga,Serbia,2000-04-15,2.11,102.1
2840,10,Jamorko Pickett,Jamorko,Pickett,F,0,2021,Georgetown,USA,1997-12-24,2.06,93.4
2841,19,Yves Pons,Yves,Pons,F,0,2021,Tennessee,France,1999-05-07,1.96,93.4
2842,16,Jason Preston,Jason,Preston,G,0,0,Ohio,USA,1999-08-10,1.9,82.1
2843,31,Joshua Primo,Joshua,Primo,G,0,2021,Alabama,Canada,2002-12-24,1.93,85.7
2844,30,Neemias Queta,Neemias,Queta,C,0,2021,Utah State,Portugal,1999-07-13,2.13,112.5
2845,17,Austin Reaves,Austin,Reaves,G,0,2021,Oklahoma,USA,1998-05-29,1.96,89.4
2846,25,Jeremiah Robinson-Earl,Jeremiah,Robinson-Earl,F,0,2021,Villanova,USA,2000-11-03,2.03,109.8
2847,14,Alperen Sengun,Alperen,Sengun,C,0,2021,Besiktas,Turkey,2002-07-25,2.08,110.2
2848,4,Day'Ron Sharpe,Day'Ron,Sharpe,F,0,2021,North Carolina,USA,2001-11-06,2.06,120.2
2849,24,Jericho Sims,Jericho,Sims,C,0,2021,Texas-Austin,USA,1998-10-20,2.06,113.4
2850,10,Chris Smith,Chris,Smith,F,0,0,UCLA,USA,1999-12-24,2.06,97.5
2851,27,Jaden Springer,Jaden,Springer,G,0,2021,Tennessee,USA,2002-09-25,1.93,91.6
2852,26,Jalen Suggs,Jalen,Suggs,G,0,2021,Gonzaga,USA,2001-06-03,1.96,93.0
2853,15,Terry Taylor,Terry,Taylor,F,0,2021,Austin Peay,USA,1999-09-23,1.96,104.3
2854,40,MaCio Teague,MaCio,Teague,G,0,0,Baylor,USA,1997-06-11,1.93,88.5
2855,4,Cam Thomas,Cam,Thomas,G,0,2021,Louisiana State,Japan,2001-10-13,1.9,95.3
2856,5,JT Thor,JT,Thor,F,0,2021,Auburn,USA,2002-08-26,2.06,92.1
2857,41,Isaiah Todd,Isaiah,Todd,F,0,2021,NBA G League Ignite,USA,2001-10-17,2.06,99.3
2858,26,Franz Wagner,Franz,Wagner,F,0,2021,Michigan,Germany,2001-08-27,2.08,99.8
2859,28,Ish Wainright,Ish,Wainright,F,0,2021,Baylor,USA,1994-09-12,1.96,113.4
2860,15,Duane Washington Jr.,Duane,Washington Jr.,G,0,2021,Ohio State,Germany,2000-03-24,1.9,89.4
2861,29,Trendon Watford,Trendon,Watford,F,0,2021,Louisiana State,USA,2000-11-09,2.03,107.5
2862,31,Joe Wieskamp,Joe,Wieskamp,G-F,0,2021,Iowa,USA,1999-08-23,1.98,93.0
2863,25,Aaron Wiggins,Aaron,Wiggins,G,0,2021,Maryland,USA,1999-01-02,1.93,86.2
2864,19,Ziaire Williams,Ziaire,Williams,F,0,2021,Stanford,USA,2001-09-12,2.06,83.9
2865,22,McKinley Wright IV,McKinley,Wright IV,G,0,2021,Colorado,USA,1998-10-25,1.8,87.1
2866,4,Marcus Zegarowski,Marcus,Zegarowski,G,0,0,Creighton,USA,1998-08-03,1.85,82.1
3338,20,DJ Stewart,DJ,Stewart,G,0,0,Mississippi State,USA,1999-07-28,1.98,93.0
3339,1,A.J. Lawson,A.J.,Lawson,G,0,0,South Carolina,Canada,2000-07-15,1.98,81.2
3340,23,Jose Alvarado,Jose,Alvarado,G,0,2021,Georgia Tech,USA,1998-04-12,1.83,81.2
3342,8,EJ Onu,EJ,Onu,F,0,0,Shawnee State,USA,1999-07-31,2.11,108.9
3343,24,Aamir Simms,Aamir,Simms,F,0,0,Clemson,USA,1999-02-17,2.03,111.1
3344,31,Jock Landale,Jock,Landale,C,0,2021,                                   ,Australia,1995-10-25,2.11,115.7
3346,28,MJ Walker,MJ,Walker,G,0,2021,Florida State,USA,1998-03-28,1.96,96.6
3347,23,Feron Hunt,Feron,Hunt,F,0,0,Southern Methodist,USA,1999-07-05,2.03,88.5
3348,9,Carlik Jones,Carlik,Jones,G,0,2021,Louisville,USA,1997-12-23,1.83,78.9
3349,14,DeJon Jarreau,DeJon,Jarreau,G,0,2021,Houston,USA,1998-01-23,1.96,83.9
3350,14,Daishen Nix,Daishen,Nix,G,0,2021,NBA G League Ignite,USA,2002-02-13,1.93,102.5
3351,20,Marcus Garrett,Marcus,Garrett,G,0,2021,Kansas,USA,1998-11-09,1.96,93.0
3352,8,JaQuori McLaughlin,JaQuori,McLaughlin,G,0,2021,California-Santa Barbara,USA,1998-01-29,1.93,86.2
3353,6,Ethan Thompson,Ethan,Thompson,G,0,0,Oregon State,Puerto Rico,1999-05-04,1.96,88.5
3354,21,Jeff Dowtin,Jeff,Dowtin,G,0,2021,Rhode Island,USA,1997-05-10,1.9,80.3
3355,16,Moses Wright,Moses,Wright,F,0,2021,Georgia Tech,USA,1998-12-23,2.03,102.5
3356,7,Mitch Ballock,Mitch,Ballock,G,0,0,Creighton,USA,1998-07-02,1.96,93.0
3357,7,RJ Nembhard Jr.,RJ,Nembhard Jr.,G,0,2021,TCU,USA,1999-03-22,1.93,90.7
3359,21,Javonte Smart,Javonte,Smart,G,0,2021,Louisiana State,USA,1999-06-03,1.93,93.0
3361,40,Derrick Alston Jr.,Derrick,Alston Jr.,F,0,0,Boise State,USA,1997-09-17,2.06,85.3
3362,10,Anthony Tarke,Anthony,Tarke,G,0,0,Coppin State,USA,1997-05-27,1.98,99.8
3363,7,Kevin Pangos,Kevin,Pangos,G,0,2021,Gonzaga,Canada,1993-01-26,1.85,81.2
3364,41,Jordan Schakel,Jordan,Schakel,G,0,2021,San Diego State,USA,1998-06-13,1.98,90.7
3365,22,Matt Lewis,Matt,Lewis,G,0,0,James Madison,USA,1998-12-21,1.96,90.7
3366,22,Isaiah Miller,Isaiah,Miller,G,0,0,North Carolina-Greensboro,USA,1998-11-09,1.83,81.6
3367,30,Matt Coleman III,Matt,Coleman III,G,0,0,Texas,USA,1998-01-22,1.88,81.6
3368,25,Rob Edwards,Rob,Edwards,G,0,2021,Arizona State,USA,1997-01-20,1.96,93.0
3369,30,DJ Steward,DJ,Steward,G,0,0,Duke,USA,2001-10-02,1.85,73.5
3370,9,Matt Ryan,Matt,Ryan,F,0,0,Tennessee-Chattanooga,USA,1997-04-17,2.01,97.5
3372,31,Nate Renfro,Nate,Renfro,F,0,0,,,,,
3373,31,Denzel Mahoney,Denzel,Mahoney,,0,0,,,,,
3375,5,Jalen Crutcher,Jalen,Crutcher,G,0,0,,,,,
3377,19,Romeo Weems,Romeo,Weems,F,0,0,,,,,
3380,6,Malcolm Hill,Malcolm,Hill,F,0,2021,Illinois,USA,1995-10-26,1.98,99.8
3381,4,Brandon Rachal,Brandon,Rachal,G,0,0,,,,,
3383,27,Jared Brownridge,Jared,Brownridge,G,0,0,,,,,
3384,31,Jordan Burns,Jordan,Burns,G,0,0,,,,,
3385,30,Damien Jefferson,Damien,Jefferson,F,0,0,,,,,
3386,27,Braxton Key,Braxton,Key,F,0,2021,Virginia,USA,1997-02-14,2.03,102.1
3387,38,Alex Antetokounmpo,Alex,Antetokounmpo,F,0,0,,,,,
3390,23,John Petty Jr.,John,Petty Jr.,G,0,0,,,,,
3391,41,Devontae Shuler,Devontae,Shuler,G,0,0,,,,,
3393,40,Nino Johnson,Nino,Johnson,F,0,0,,,,,
3396,16,Xavier Moon,Xavier,Moon,G,0,2021,Morehead State,USA,1995-01-02,1.88,74.8
3399,25,Olivier Sarr,Olivier,Sarr,C,0,2021,Kentucky,France,1999-02-20,2.13,108.9
3402,28,Paris Bass,Paris,Bass,F,0,2021,Detroit Mercy,USA,1995-08-29,2.03,90.7
