League,Game,StartDate,StartTime,Player,BetLabel,SportsLine_Projection,DK_Line,Outcome1_Label,Outcome1_Odds,Outcome2_Label,Outcome2_Odds,Line2ProjDiff,Outcome1_ImpliedProbability,Outcome2_ImpliedProbability,Bet_Juice,NBA_Stat,BetSuggestion,BetResult,W/L,BetGrade
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Chris Paul,Points + Assists,22.4,24.5,Over,-110,Under,-120,2.1000000000000014,52,55.0,52.0,21.0,Under,Under,W,C
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Chris Paul,Assists + Rebounds,12.3,13.5,Over,-125,Under,-110,1.1999999999999993,56,52.0,56.0,12.0,Under,Under,W,D
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Chris Paul,Points + Rebounds,18.1,18.5,Over,-120,Under,-115,0.3999999999999986,55,53.0,55.0,15.0,Under,Under,W,F
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Mikal Bridges,Points + Assists,12.8,13.5,Over,-120,Under,-115,0.6999999999999993,55,53.0,55.0,6.0,Under,Under,W,F
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Mikal Bridges,Points + Rebounds,14.100000000000001,15.5,Over,-115,Under,-115,1.3999999999999986,53,53.0,53.0,8.0,Under,Under,W,D
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Mikal Bridges,Assists + Rebounds,5.1,5.5,Over,-110,Under,-125,0.40000000000000036,52,56.0,52.0,6.0,Under,Over,L,F
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Deandre Ayton,Points + Rebounds,25.2,25.5,Over,-115,Under,-120,0.3000000000000007,53,55.0,53.0,39.0,Under,Over,L,F
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Deandre Ayton,Points + Assists,17.7,17.5,Over,-105,Under,-125,0.1999999999999993,51,56.0,51.0,28.0,Over,Over,W,F
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Deandre Ayton,Assists + Rebounds,10.5,11.5,Over,-120,Under,-110,1.0,55,52.0,55.0,13.0,Under,Over,L,F
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Jae Crowder,Assists + Rebounds,5.7,5.5,Over,-125,Under,-110,0.20000000000000018,56,52.0,56.0,12.0,Over,Over,W,F
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Jae Crowder,Points + Assists,10.2,11.5,Over,-105,Under,-125,1.3000000000000007,51,56.0,51.0,9.0,Under,Under,W,D
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Jae Crowder,Points + Rebounds,12.899999999999999,13.5,Over,-125,Under,-110,0.6000000000000014,56,52.0,56.0,19.0,Under,Over,L,F
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Devin Booker,Points + Assists,26.700000000000003,27.5,Over,-120,Under,-110,0.7999999999999972,55,52.0,55.0,38.0,Under,Over,L,F
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Devin Booker,Points + Rebounds,26.3,28.5,Over,-110,Under,-125,2.1999999999999993,52,56.0,52.0,39.0,Under,Over,L,C
NBA,PHO Suns @ IND Pacers,"Fri, Jan 14",07:10 PM,Devin Booker,Assists + Rebounds,8.8,8.5,Over,-125,Under,-110,0.3000000000000007,56,52.0,56.0,7.0,Over,Under,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Joel Embiid,Points + Rebounds,35.6,39.5,Over,-110,Under,-120,3.8999999999999986,52,55.0,52.0,38.0,Under,Under,W,C
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Joel Embiid,Assists + Rebounds,13.6,14.5,Over,-110,Under,-120,0.9000000000000004,52,55.0,52.0,19.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Joel Embiid,Points + Assists,30.0,33.5,Over,-105,Under,-125,3.5,51,56.0,51.0,31.0,Under,Under,W,C
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Tobias Harris,Points + Assists,20.8,21.5,Over,-105,Under,-130,0.6999999999999993,51,56.0,51.0,19.0,Under,Under,W,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Tobias Harris,Assists + Rebounds,10.2,10.5,Over,-105,Under,-130,0.3000000000000007,51,56.0,51.0,11.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Tobias Harris,Points + Rebounds,23.6,24.5,Over,-105,Under,-125,0.8999999999999986,51,56.0,51.0,26.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Seth Curry,Points + Assists,17.099999999999998,17.5,Over,-130,Under,-105,0.40000000000000213,56,51.0,56.0,24.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Seth Curry,Points + Rebounds,16.2,17.5,Over,-120,Under,-115,1.3000000000000007,55,53.0,55.0,19.0,Under,Over,L,D
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Seth Curry,Assists + Rebounds,5.9,6.5,Over,-150,Under,+110,0.5999999999999996,60,48.0,60.0,9.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Tyrese Maxey,Assists + Rebounds,7.199999999999999,7.5,Over,+100,Under,-135,0.3000000000000007,50,57.0,50.0,5.0,Under,Under,W,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Tyrese Maxey,Points + Rebounds,17.599999999999998,18.5,Over,-120,Under,-115,0.9000000000000021,55,53.0,55.0,23.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Tyrese Maxey,Points + Assists,19.0,18.5,Over,-120,Under,-115,0.5,55,53.0,55.0,28.0,Over,Over,W,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Matisse Thybulle,Points + Assists,6.6,6.5,Over,-135,Under,+100,0.09999999999999964,57,50.0,57.0,9.0,Over,Over,W,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Matisse Thybulle,Points + Rebounds,7.5,8.5,Over,-120,Under,-115,1.0,55,53.0,55.0,12.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Matisse Thybulle,Assists + Rebounds,3.5,3.5,Over,-140,Under,+100,0.0,58,50.0,58.0,5.0,Push,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Jaylen Brown,Points + Rebounds,29.1,30.5,Over,-110,Under,-120,1.3999999999999986,52,55.0,52.0,23.0,Under,Under,W,D
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Jaylen Brown,Points + Assists,26.1,27.5,Over,-120,Under,-115,1.3999999999999986,55,53.0,55.0,22.0,Under,Under,W,D
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Jaylen Brown,Assists + Rebounds,9.0,10.5,Over,+100,Under,-135,1.5,50,57.0,50.0,3.0,Under,Under,W,D
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Jayson Tatum,Points + Rebounds,31.7,31.5,Over,-125,Under,-110,0.1999999999999993,56,52.0,56.0,31.0,Over,Under,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Jayson Tatum,Assists + Rebounds,11.3,11.5,Over,+100,Under,-135,0.1999999999999993,50,57.0,50.0,16.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Jayson Tatum,Points + Assists,28.4,28.5,Over,-110,Under,-120,0.10000000000000142,52,55.0,52.0,25.0,Under,Under,W,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Al Horford,Points + Rebounds,15.5,14.5,Over,-110,Under,-125,1.0,52,56.0,52.0,7.0,Over,Under,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Al Horford,Assists + Rebounds,9.4,8.5,Over,-125,Under,-110,0.9000000000000004,56,52.0,56.0,4.0,Over,Under,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Al Horford,Points + Assists,13.1,11.5,Over,-125,Under,-110,1.5999999999999996,56,52.0,56.0,7.0,Over,Under,L,D
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Dennis Schroder,Points + Rebounds,15.899999999999999,17.5,Over,-130,Under,-105,1.6000000000000014,56,51.0,56.0,3.0,Under,Under,W,D
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Dennis Schroder,Points + Assists,17.299999999999997,19.5,Over,-110,Under,-120,2.200000000000003,52,55.0,52.0,3.0,Under,Under,W,C
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Dennis Schroder,Assists + Rebounds,6.8,7.5,Over,-125,Under,-105,0.7000000000000002,56,51.0,56.0,4.0,Under,Under,W,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Josh Richardson,Points + Assists,11.4,11.5,Over,-115,Under,-120,0.09999999999999964,53,55.0,53.0,6.0,Under,Under,W,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Josh Richardson,Points + Rebounds,11.7,12.5,Over,-120,Under,-115,0.8000000000000007,55,53.0,55.0,9.0,Under,Under,W,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Josh Richardson,Assists + Rebounds,4.3,4.5,Over,-135,Under,+100,0.20000000000000018,57,50.0,57.0,5.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Grant Williams,Points + Rebounds,5.8,8.5,Over,+100,Under,-135,2.7,50,57.0,50.0,7.0,Under,Under,W,C
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Grant Williams,Assists + Rebounds,2.7,3.5,Over,-140,Under,+100,0.7999999999999998,58,50.0,58.0,4.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Grant Williams,Points + Assists,4.5,5.5,Over,-135,Under,+100,1.0,57,50.0,57.0,7.0,Under,Over,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Georges Niang,Points + Rebounds,9.5,8.5,Over,-125,Under,-110,1.0,56,52.0,56.0,6.0,Over,Under,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Georges Niang,Points + Assists,8.2,7.5,Over,-105,Under,-125,0.6999999999999993,51,56.0,51.0,6.0,Over,Under,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Georges Niang,Assists + Rebounds,3.3,2.5,Over,-145,Under,+105,0.7999999999999998,59,49.0,59.0,2.0,Over,Under,L,F
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Andre Drummond,Assists + Rebounds,11.4,8.5,Over,-120,Under,-110,2.9000000000000004,55,52.0,55.0,10.0,Over,Over,W,C
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Andre Drummond,Points + Assists,9.9,7.5,Over,-115,Under,-120,2.4000000000000004,53,55.0,53.0,11.0,Over,Over,W,C
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Andre Drummond,Points + Rebounds,18.1,12.5,Over,-125,Under,-105,5.600000000000001,56,51.0,56.0,17.0,Over,Over,W,B
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Furkan Korkmaz,Points + Rebounds,10.1,12.5,Over,-130,Under,-105,2.4000000000000004,56,51.0,56.0,10.0,Under,Under,W,C
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Furkan Korkmaz,Points + Assists,9.4,11.5,Over,-110,Under,-125,2.0999999999999996,52,56.0,52.0,9.0,Under,Under,W,C
NBA,BOS Celtics @ PHI 76ers,"Fri, Jan 14",07:10 PM,Furkan Korkmaz,Assists + Rebounds,3.9,4.5,Over,-155,Under,+115,0.6000000000000001,61,47.0,61.0,5.0,Under,Over,L,F
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,DeMar DeRozan,Assists + Rebounds,12.100000000000001,9.5,Over,-130,Under,-105,2.6000000000000014,56,51.0,56.0,9.0,Over,Under,L,C
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,DeMar DeRozan,Points + Assists,29.799999999999997,29.5,Over,-115,Under,-115,0.29999999999999716,53,53.0,53.0,24.0,Over,Under,L,F
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,DeMar DeRozan,Points + Rebounds,30.099999999999998,30.5,Over,-105,Under,-125,0.40000000000000213,51,56.0,51.0,19.0,Under,Under,W,F
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Nikola Vucevic,Points + Rebounds,31.599999999999998,27.5,Over,-130,Under,-105,4.099999999999998,56,51.0,56.0,33.0,Over,Over,W,B
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Nikola Vucevic,Assists + Rebounds,16.5,14.5,Over,-120,Under,-115,2.0,55,53.0,55.0,19.0,Over,Over,W,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Nikola Vucevic,Points + Assists,21.7,20.5,Over,-105,Under,-125,1.1999999999999993,51,56.0,51.0,24.0,Over,Over,W,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Lonzo Ball,Points + Rebounds,20.2,17.5,Over,-120,Under,-115,2.6999999999999993,55,53.0,55.0,17.0,Over,Under,L,C
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Lonzo Ball,Points + Assists,19.6,17.5,Over,-120,Under,-115,2.1000000000000014,55,53.0,55.0,18.0,Over,Over,W,C
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Lonzo Ball,Assists + Rebounds,11.8,10.5,Over,-110,Under,-120,1.3000000000000007,52,55.0,52.0,5.0,Over,Under,L,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Zach LaVine,Assists + Rebounds,10.2,8.5,Over,-130,Under,-105,1.6999999999999993,56,51.0,56.0,1.0,Over,Under,L,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Zach LaVine,Points + Assists,30.9,28.5,Over,-110,Under,-120,2.3999999999999986,52,55.0,52.0,0.0,Over,Under,L,C
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Zach LaVine,Points + Rebounds,32.1,28.5,Over,-130,Under,-105,3.6000000000000014,56,51.0,56.0,1.0,Over,Under,L,C
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Stephen Curry,Assists + Rebounds,11.3,12.5,Over,-120,Under,-110,1.1999999999999993,55,52.0,55.0,4.0,Under,Under,W,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Stephen Curry,Points + Rebounds,31.9,33.5,Over,-110,Under,-125,1.6000000000000014,52,56.0,52.0,21.0,Under,Under,W,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Stephen Curry,Points + Assists,32.4,33.5,Over,-125,Under,-110,1.1000000000000014,56,52.0,56.0,21.0,Under,Under,W,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Kevon Looney,Assists + Rebounds,10.6,9.5,Over,-125,Under,-105,1.0999999999999996,56,51.0,56.0,16.0,Over,Over,W,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Kevon Looney,Points + Assists,10.1,8.5,Over,-120,Under,-115,1.5999999999999996,55,53.0,55.0,14.0,Over,Over,W,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Kevon Looney,Points + Rebounds,15.7,14.5,Over,+100,Under,-135,1.1999999999999993,50,57.0,50.0,22.0,Over,Over,W,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Jordan Poole,Points + Rebounds,18.2,20.5,Over,-120,Under,-115,2.3000000000000007,55,53.0,55.0,23.0,Under,Over,L,C
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Jordan Poole,Points + Assists,18.6,20.5,Over,-125,Under,-110,1.8999999999999986,56,52.0,56.0,27.0,Under,Over,L,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Jordan Poole,Assists + Rebounds,6.199999999999999,7.5,Over,+110,Under,-150,1.3000000000000007,48,60.0,48.0,6.0,Under,Under,W,D
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Andrew Wiggins,Assists + Rebounds,7.0,6.5,Over,-150,Under,+110,0.5,60,48.0,60.0,10.0,Over,Over,W,F
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Andrew Wiggins,Points + Assists,20.7,20.5,Over,-105,Under,-130,0.1999999999999993,51,56.0,51.0,27.0,Over,Over,W,F
NBA,GS Warriors @ CHI Bulls,"Fri, Jan 14",07:30 PM,Andrew Wiggins,Points + Rebounds,22.7,22.5,Over,-130,Under,-105,0.1999999999999993,56,51.0,56.0,25.0,Over,Over,W,F
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Trae Young,Points + Assists,32.400000000000006,35.5,Over,-115,Under,-115,3.0999999999999943,53,53.0,53.0,33.0,Under,Under,W,C
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Trae Young,Assists + Rebounds,11.9,13.5,Over,-115,Under,-120,1.5999999999999996,53,55.0,53.0,12.0,Under,Under,W,D
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Trae Young,Points + Rebounds,27.700000000000003,30.5,Over,-110,Under,-125,2.799999999999997,52,56.0,52.0,27.0,Under,Under,W,C
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,John Collins,Points + Rebounds,24.7,24.5,Over,-130,Under,-105,0.1999999999999993,56,51.0,56.0,21.0,Over,Under,L,F
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,John Collins,Assists + Rebounds,9.3,10.5,Over,-120,Under,-110,1.1999999999999993,55,52.0,55.0,6.0,Under,Under,W,D
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,John Collins,Points + Assists,18.4,17.5,Over,-120,Under,-110,0.8999999999999986,55,52.0,55.0,17.0,Over,Under,L,F
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Onyeka Okongwu,Points + Assists,5.2,10.5,Over,-125,Under,-110,5.3,56,52.0,56.0,6.0,Under,Under,W,B
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Onyeka Okongwu,Assists + Rebounds,4.3,9.5,Over,-125,Under,-105,5.2,56,51.0,56.0,7.0,Under,Under,W,B
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Onyeka Okongwu,Points + Rebounds,8.5,18.5,Over,-110,Under,-120,10.0,52,55.0,52.0,11.0,Under,Under,W,A
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Bogdan Bogdanovic,Points + Rebounds,16.2,18.5,Over,-115,Under,-115,2.3000000000000007,53,53.0,53.0,10.0,Under,Under,W,C
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Bogdan Bogdanovic,Assists + Rebounds,6.1,7.5,Over,+115,Under,-160,1.4000000000000004,47,62.0,47.0,8.0,Under,Over,L,D
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Bogdan Bogdanovic,Points + Assists,15.299999999999999,17.5,Over,-110,Under,-125,2.200000000000001,52,56.0,52.0,12.0,Under,Under,W,C
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Kyle Lowry,Assists + Rebounds,12.1,13.5,Over,+105,Under,-140,1.4000000000000004,49,58.0,49.0,12.0,Under,Under,W,D
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Kyle Lowry,Points + Assists,22.7,24.5,Over,-110,Under,-125,1.8000000000000007,52,56.0,52.0,21.0,Under,Under,W,D
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Kyle Lowry,Points + Rebounds,19.2,19.5,Over,-105,Under,-130,0.3000000000000007,51,56.0,51.0,17.0,Under,Under,W,F
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,P.J. Tucker,Assists + Rebounds,6.8,7.5,Over,-105,Under,-125,0.7000000000000002,51,56.0,51.0,6.0,Under,Under,W,F
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,P.J. Tucker,Points + Assists,8.3,10.5,Over,-115,Under,-120,2.1999999999999993,53,55.0,53.0,19.0,Under,Over,L,C
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,P.J. Tucker,Points + Rebounds,11.5,13.5,Over,-110,Under,-125,2.0,52,56.0,52.0,21.0,Under,Over,L,D
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Duncan Robinson,Points + Assists,11.8,13.5,Over,-105,Under,-130,1.6999999999999993,51,56.0,51.0,2.0,Under,Under,W,D
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Duncan Robinson,Points + Rebounds,13.3,14.5,Over,-110,Under,-120,1.1999999999999993,52,55.0,52.0,2.0,Under,Under,W,D
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Duncan Robinson,Assists + Rebounds,4.3,4.5,Over,+110,Under,-150,0.20000000000000018,48,60.0,48.0,4.0,Under,Under,W,F
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Omer Yurtseven,Points + Assists,17.2,13.5,Over,-120,Under,-110,3.6999999999999993,55,52.0,55.0,21.0,Over,Over,W,C
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Omer Yurtseven,Assists + Rebounds,14.8,13.5,Over,+105,Under,-140,1.3000000000000007,49,58.0,49.0,15.0,Over,Over,W,D
NBA,ATL Hawks @ MIA Heat,"Fri, Jan 14",08:10 PM,Omer Yurtseven,Points + Rebounds,27.200000000000003,22.5,Over,-120,Under,-110,4.700000000000003,55,52.0,55.0,28.0,Over,Over,W,B
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Jakob Poeltl,Points + Rebounds,16.3,21.5,Over,-125,Under,-110,5.199999999999999,56,52.0,56.0,12.0,Under,Under,W,B
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Jakob Poeltl,Points + Assists,12.399999999999999,15.5,Over,-105,Under,-125,3.1000000000000014,51,56.0,51.0,2.0,Under,Under,W,C
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Jakob Poeltl,Assists + Rebounds,9.5,12.5,Over,-110,Under,-120,3.0,52,55.0,52.0,14.0,Under,Over,L,C
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Keldon Johnson,Points + Rebounds,22.5,20.5,Over,-105,Under,-125,2.0,51,56.0,51.0,23.0,Over,Over,W,D
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Keldon Johnson,Assists + Rebounds,8.4,7.5,Over,-125,Under,-110,0.9000000000000004,56,52.0,56.0,7.0,Over,Under,L,F
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Keldon Johnson,Points + Assists,18.5,16.5,Over,-105,Under,-130,2.0,51,56.0,51.0,20.0,Over,Over,W,D
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Dejounte Murray,Points + Assists,27.5,29.5,Over,-125,Under,-110,2.0,56,52.0,56.0,38.0,Under,Over,L,D
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Dejounte Murray,Points + Rebounds,25.3,27.5,Over,-115,Under,-120,2.1999999999999993,53,55.0,53.0,44.0,Under,Over,L,C
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Dejounte Murray,Assists + Rebounds,16.6,17.5,Over,-125,Under,-105,0.8999999999999986,56,51.0,56.0,22.0,Under,Over,L,F
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Darius Garland,Points + Rebounds,22.9,23.5,Over,-110,Under,-120,0.6000000000000014,52,55.0,52.0,36.0,Under,Over,L,F
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Darius Garland,Points + Assists,27.4,28.5,Over,-105,Under,-130,1.1000000000000014,51,56.0,51.0,40.0,Under,Over,L,D
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Darius Garland,Assists + Rebounds,10.3,11.5,Over,-145,Under,+105,1.1999999999999993,59,49.0,59.0,12.0,Under,Over,L,D
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Evan Mobley,Assists + Rebounds,10.9,11.5,Over,-125,Under,-105,0.5999999999999996,56,51.0,56.0,9.0,Under,Under,W,F
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Evan Mobley,Points + Rebounds,24.200000000000003,24.5,Over,-115,Under,-120,0.29999999999999716,53,55.0,53.0,21.0,Under,Under,W,F
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Evan Mobley,Points + Assists,19.3,18.5,Over,-130,Under,-105,0.8000000000000007,56,51.0,56.0,18.0,Over,Under,L,F
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Jarrett Allen,Assists + Rebounds,11.0,13.5,Over,-105,Under,-130,2.5,51,56.0,51.0,18.0,Under,Over,L,C
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Jarrett Allen,Points + Assists,14.5,18.5,Over,-120,Under,-115,4.0,55,53.0,55.0,19.0,Under,Over,L,C
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Jarrett Allen,Points + Rebounds,22.1,27.5,Over,-135,Under,+100,5.399999999999999,57,50.0,57.0,33.0,Under,Over,L,B
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Lauri Markkanen,Points + Assists,15.7,15.5,Over,-110,Under,-125,0.1999999999999993,52,56.0,52.0,8.0,Over,Under,L,F
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Lauri Markkanen,Assists + Rebounds,7.3,7.5,Over,-105,Under,-125,0.20000000000000018,51,56.0,51.0,6.0,Under,Under,W,F
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Lauri Markkanen,Points + Rebounds,20.0,18.5,Over,-125,Under,-110,1.5,56,52.0,56.0,14.0,Over,Under,L,D
NBA,CLE Cavaliers @ SA Spurs,"Fri, Jan 14",08:40 PM,Lonnie Walker IV,Points + Rebounds,14.1,16.5,Over,-120,Under,-110,2.4000000000000004,55,52.0,55.0,11.0,Under,Under,W,C
